"state","county","GEOID","total_county_pop","Organization","Spending"
"CA","Santa Barbara County",6083,444895,"coc",3644456
"CA","Santa Barbara County",6083,444895,"elderly",1066073
"CA","Santa Barbara County",6083,444895,"hcv",2.28e+08
"CA","Santa Barbara County",6083,444895,"home",3836294
"CA","Santa Barbara County",6083,444895,"hud_disability",56630
"CA","Santa Clara County",6085,1924379,"cdbg_entitlement",27843185
"CA","Santa Clara County",6085,1924379,"coc",63175580
"CA","Santa Clara County",6085,1924379,"elderly",6260420
"CA","Santa Clara County",6085,1924379,"hcv",9.65e+08
"CA","Santa Clara County",6085,1924379,"home",10874827
"CA","Santa Clara County",6085,1924379,"hud_disability",1225786
"CA","Santa Clara County",6085,1924379,"hud_esg",1490412
"CA","Santa Clara County",6085,1924379,"hud_hopwa",4776371
"CA","Santa Cruz County",6087,273170,"cdbg_entitlement",2521827
"CA","Santa Cruz County",6087,273170,"coc",10071253
"CA","Santa Cruz County",6087,273170,"elderly",4051983
"CA","Santa Cruz County",6087,273170,"hcv",2.33e+08
"CA","Santa Cruz County",6087,273170,"home",914269
"CA","Santa Cruz County",6087,273170,"hud_disability",1127583
"CA","Shasta County",6089,179267,"cdbg_entitlement",1473559
"CA","Shasta County",6089,179267,"coc",96284
"CA","Shasta County",6089,179267,"elderly",2997316
"CA","Shasta County",6089,179267,"hcv",32608478
"CA","Shasta County",6089,179267,"home",908997
"CA","Shasta County",6089,179267,"hud_disability",281942
"CA","Sierra County",6091,2898,"coc",66284
"CA","Siskiyou County",6093,43516,"coc",66284
"CA","Siskiyou County",6093,43516,"elderly",868006
"CA","Solano County",6095,444538,"cdbg_entitlement",4711957
"CA","Solano County",6095,444538,"coc",2553497
"CA","Solano County",6095,444538,"elderly",942375
"CA","Solano County",6095,444538,"hcv",1.18e+08
"CA","Solano County",6095,444538,"home",1192344
"CA","Solano County",6095,444538,"hud_disability",118622
"CA","Sonoma County",6097,496801,"cdbg_entitlement",6790369
"CA","Sonoma County",6097,496801,"coc",7520447
"CA","Sonoma County",6097,496801,"elderly",3501637
"CA","Sonoma County",6097,496801,"hcv",1.41e+08
"CA","Sonoma County",6097,496801,"home",3311548
"CA","Sonoma County",6097,496801,"hud_disability",222478
"CA","Sonoma County",6097,496801,"hud_esg",306553
"CA","Sonoma County",6097,496801,"hud_hopwa",1000007
"CA","Stanislaus County",6099,546235,"cdbg_entitlement",9566756
"CA","Stanislaus County",6099,546235,"coc",8031286
"CA","Stanislaus County",6099,546235,"elderly",859896
"CA","Stanislaus County",6099,546235,"hcv",96909785
"CA","Stanislaus County",6099,546235,"home",5382138
"CA","Stanislaus County",6099,546235,"hud_esg",736162
"CA","Sutter County",6101,96315,"cdbg_entitlement",1196344
"CA","Sutter County",6101,96315,"coc",25000
"CA","Sutter County",6101,96315,"hcv",33188088
"CA","Tehama County",6103,64176,"coc",160656
"CA","Tehama County",6103,64176,"elderly",91967
"CA","Tehama County",6103,64176,"hud_disability",49555
"CA","Trinity County",6105,12541,"coc",16667
"CA","Trinity County",6105,12541,"elderly",437849
"CA","Tulare County",6107,463955,"cdbg_entitlement",5380364
"CA","Tulare County",6107,463955,"coc",5076934
"CA","Tulare County",6107,463955,"elderly",1839537
"CA","Tulare County",6107,463955,"hcv",55892904
"CA","Tulare County",6107,463955,"home",1085767
"CA","Tuolumne County",6109,54147,"coc",117232
"CA","Tuolumne County",6109,54147,"hud_disability",68874
"CA","Ventura County",6111,845599,"cdbg_entitlement",11738144
"CA","Ventura County",6111,845599,"coc",5088272
"CA","Ventura County",6111,845599,"elderly",5771444
"CA","Ventura County",6111,845599,"hcv",1.96e+08
"CA","Ventura County",6111,845599,"home",5383847
"CA","Ventura County",6111,845599,"hud_disability",929902
"CA","Ventura County",6111,845599,"hud_esg",419357
"CA","Yolo County",6113,218774,"cdbg_entitlement",3436440
"CA","Yolo County",6113,218774,"coc",1026417
"CA","Yolo County",6113,218774,"elderly",1419139
"CA","Yolo County",6113,218774,"hcv",36039552
"CA","Yolo County",6113,218774,"home",876880
"CA","Yolo County",6113,218774,"hud_disability",256317
"CA","Yuba County",6115,77524,"coc",25000
"CO","Adams County",8001,509844,"cdbg_entitlement",6485399
"CO","Adams County",8001,509844,"elderly",40789
"CO","Adams County",8001,509844,"hcv",47296071
"CO","Adams County",8001,509844,"home",2613435
"CO","Arapahoe County",8005,649980,"cdbg_entitlement",8164070
"CO","Arapahoe County",8005,649980,"elderly",292668
"CO","Arapahoe County",8005,649980,"hcv",74864780
"CO","Arapahoe County",8005,649980,"home",4050630
"CO","Arapahoe County",8005,649980,"hud_esg",466480
"CO","Archuleta County",8007,13588,"elderly",63066
"CO","Bent County",8011,5677,"hcv",1548464
"CO","Boulder County",8013,324682,"cdbg_entitlement",2620170
"CO","Boulder County",8013,324682,"elderly",954745
"CO","Boulder County",8013,324682,"hcv",57606195
"CO","Boulder County",8013,324682,"home",2481838
"CO","Boulder County",8013,324682,"hud_disability",262579
"CO","Broomfield County",8014,69444,"cdbg_entitlement",569828
"CO","Clear Creek County",8019,9533,"elderly",157780
"CO","Delta County",8029,30758,"hcv",3454715
"CO","Denver County",8031,715878,"cdbg_entitlement",13369245
"CO","Denver County",8031,715878,"coc",59589033
"CO","Denver County",8031,715878,"elderly",4633861
"CO","Denver County",8031,715878,"hcv",3.78e+08
"CO","Denver County",8031,715878,"home",6251890
"CO","Denver County",8031,715878,"hud_disability",1232939
"CO","Denver County",8031,715878,"hud_esg",1154151
"CO","Denver County",8031,715878,"hud_hopwa",6013759
"CO","Douglas County",8035,344280,"cdbg_entitlement",500440
"CO","El Paso County",8041,710499,"cdbg_entitlement",8314235
"CO","El Paso County",8041,710499,"coc",4642181
"CO","El Paso County",8041,710499,"elderly",1145686
"CO","El Paso County",8041,710499,"hcv",47712805
"CO","El Paso County",8041,710499,"home",3530066
"CO","El Paso County",8041,710499,"hud_disability",308561
"CO","El Paso County",8041,710499,"hud_esg",536785
"CO","Garfield County",8045,59605,"elderly",974292
"CO","Garfield County",8045,59605,"hcv",8666586
"CO","Jefferson County",8059,578795,"cdbg_entitlement",4874160
"CO","Jefferson County",8059,578795,"coc",1361425
"CO","Jefferson County",8059,578795,"hcv",89852987
"CO","Jefferson County",8059,578795,"home",2097329
"CO","Jefferson County",8059,578795,"hud_disability",70827
"CO","Kit Carson County",8063,7246,"hcv",3399331
"CO","La Plata County",8067,56138,"elderly",426275
"CO","Larimer County",8069,350523,"cdbg_entitlement",2972528
"CO","Larimer County",8069,350523,"coc",1587150
"CO","Larimer County",8069,350523,"elderly",502075
"CO","Larimer County",8069,350523,"hcv",45744835
"CO","Larimer County",8069,350523,"home",1472701
"CO","Larimer County",8069,350523,"hud_disability",109515
"CO","Las Animas County",8071,14323,"hcv",681084
"CO","Las Animas County",8071,14323,"hud_disability",39294
"CO","Mesa County",8077,152962,"cdbg_entitlement",810436
"CO","Mesa County",8077,152962,"coc",385347
"CO","Mesa County",8077,152962,"elderly",570768
"CO","Mesa County",8077,152962,"hcv",17395565
"CO","Mesa County",8077,152962,"hud_disability",52343
"CO","Montezuma County",8083,26266,"hcv",4003719
"CO","Montrose County",8085,42280,"elderly",203993
"CO","Montrose County",8085,42280,"hcv",2910930
"CO","Morgan County",8087,28617,"elderly",22069
"CO","Otero County",8089,18284,"hcv",1929346
"CO","Otero County",8089,18284,"hud_disability",144598
"CO","Prowers County",8099,12035,"hcv",1159441
"CO","Pueblo County",8101,167412,"cdbg_entitlement",2889843
"CO","Pueblo County",8101,167412,"elderly",426607
"CO","Pueblo County",8101,167412,"hcv",22565254
"CO","Pueblo County",8101,167412,"home",2005536
"CO","Pueblo County",8101,167412,"hud_disability",5269
"CO","Rio Grande County",8105,11300,"elderly",157415
"CO","Routt County",8107,25317,"hud_disability",39603
"CO","Saguache County",8109,6730,"hcv",137878
"CO","Washington County",8121,4869,"hud_disability",77001
"CO","Weld County",8123,315389,"cdbg_entitlement",3875548
"CO","Weld County",8123,315389,"coc",843760
"CO","Weld County",8123,315389,"elderly",180784
"CO","Weld County",8123,315389,"hcv",20393540
"CO","Weld County",8123,315389,"home",870783
"CO","Weld County",8123,315389,"hud_disability",318727
"CT","Capitol Planning Region",9110,970675,"cdbg_entitlement",14717056
"CT","Capitol Planning Region",9110,970675,"coc",44003063
"CT","Capitol Planning Region",9110,970675,"elderly",7742296
"CT","Capitol Planning Region",9110,970675,"hcv",3.3e+08
"CT","Capitol Planning Region",9110,970675,"home",4159103
"CT","Capitol Planning Region",9110,970675,"hud_disability",1179834
"CT","Capitol Planning Region",9110,970675,"hud_esg",857556
"CT","Capitol Planning Region",9110,970675,"hud_hopwa",1416579
"CT","Greater Bridgeport Planning Region",9120,321347,"cdbg_entitlement",5119094
"CT","Greater Bridgeport Planning Region",9120,321347,"coc",9180561
"CT","Greater Bridgeport Planning Region",9120,321347,"elderly",493190
"CT","Greater Bridgeport Planning Region",9120,321347,"hcv",59757924
"CT","Greater Bridgeport Planning Region",9120,321347,"home",1341402
"CT","Greater Bridgeport Planning Region",9120,321347,"hud_disability",195243
"CT","Greater Bridgeport Planning Region",9120,321347,"hud_esg",198249
"CT","Greater Bridgeport Planning Region",9120,321347,"hud_hopwa",350356
"CT","Lower Connecticut River Valley Planning Region",9130,172669,"cdbg_entitlement",1115295
"CT","Lower Connecticut River Valley Planning Region",9130,172669,"coc",217434
"CT","Lower Connecticut River Valley Planning Region",9130,172669,"elderly",1359592
"CT","Lower Connecticut River Valley Planning Region",9130,172669,"hcv",15652874
"CT","Lower Connecticut River Valley Planning Region",9130,172669,"hud_disability",6236
"CT","Naugatuck Valley Planning Region",9140,444985,"cdbg_entitlement",7423508
"CT","Naugatuck Valley Planning Region",9140,444985,"coc",4625617
"CT","Naugatuck Valley Planning Region",9140,444985,"elderly",4282369
"CT","Naugatuck Valley Planning Region",9140,444985,"grrp_elements",743283
"CT","Naugatuck Valley Planning Region",9140,444985,"hcv",1.21e+08
"CT","Naugatuck Valley Planning Region",9140,444985,"home",2153038
"CT","Naugatuck Valley Planning Region",9140,444985,"hud_disability",831949
"CT","Naugatuck Valley Planning Region",9140,444985,"hud_esg",434090
"CT","Naugatuck Valley Planning Region",9140,444985,"hud_hopwa",551474
"CT","Northeastern Connecticut Planning Region",9150,95529,"cdbg_entitlement",31914
"CT","Northeastern Connecticut Planning Region",9150,95529,"coc",585919
"CT","Northeastern Connecticut Planning Region",9150,95529,"elderly",482574
"CT","Northeastern Connecticut Planning Region",9150,95529,"hcv",8840572
"CT","Northeastern Connecticut Planning Region",9150,95529,"hud_disability",1609
"CT","Northwest Hills Planning Region",9160,110198,"cdbg_entitlement",203226
"CT","Northwest Hills Planning Region",9160,110198,"coc",607632
"CT","Northwest Hills Planning Region",9160,110198,"elderly",1296149
"CT","Northwest Hills Planning Region",9160,110198,"hcv",5620201
"CT","Northwest Hills Planning Region",9160,110198,"home",57432
"CT","Northwest Hills Planning Region",9160,110198,"hud_disability",16799
"CT","Northwest Hills Planning Region",9160,110198,"hud_esg",11842
"CT","Northwest Hills Planning Region",9160,110198,"hud_hopwa",19561
"CT","South Central Connecticut Planning Region",9170,564527,"cdbg_entitlement",11048842
"CT","South Central Connecticut Planning Region",9170,564527,"coc",463981
"CT","South Central Connecticut Planning Region",9170,564527,"elderly",6027864
"CT","South Central Connecticut Planning Region",9170,564527,"hcv",1.73e+08
"CT","South Central Connecticut Planning Region",9170,564527,"home",3254918
"CT","South Central Connecticut Planning Region",9170,564527,"hud_disability",1396667
"CT","South Central Connecticut Planning Region",9170,564527,"hud_esg",671102
"CT","South Central Connecticut Planning Region",9170,564527,"hud_hopwa",782006
"CT","Southeastern Connecticut Planning Region",9180,278880,"cdbg_entitlement",3169107
"CT","Southeastern Connecticut Planning Region",9180,278880,"coc",1480129
"CT","Southeastern Connecticut Planning Region",9180,278880,"elderly",5744248
"CT","Southeastern Connecticut Planning Region",9180,278880,"hcv",8030869
"CT","Southeastern Connecticut Planning Region",9180,278880,"hud_disability",159796
"CT","Western Connecticut Planning Region",9190,611765,"cdbg_entitlement",9281461
"CT","Western Connecticut Planning Region",9190,611765,"coc",16645332
"CT","Western Connecticut Planning Region",9190,611765,"elderly",1250560
"CT","Western Connecticut Planning Region",9190,611765,"hcv",1.09e+08
"CT","Western Connecticut Planning Region",9190,611765,"home",2432104
"CT","Western Connecticut Planning Region",9190,611765,"hud_disability",354145
"CT","Western Connecticut Planning Region",9190,611765,"hud_esg",359447
"CT","Western Connecticut Planning Region",9190,611765,"hud_hopwa",635232
"DC","District of Columbia",11001,701974,"coc",16811109
"DC","District of Columbia",11001,701974,"elderly",4576463
"DC","District of Columbia",11001,701974,"grrp_elements",1500000
"DC","District of Columbia",11001,701974,"grrp_leading",7860000
"DC","District of Columbia",11001,701974,"hcv",5.8e+08
"DC","District of Columbia",11001,701974,"hud_disability",2303529
"DC","District of Columbia",11001,701974,"hud_hopwa",22932070
"DE","Kent County",10001,179124,"cdbg_entitlement",667773
"DE","Kent County",10001,179124,"elderly",588605
"DE","Kent County",10001,179124,"hcv",28832259
"DE","Kent County",10001,179124,"hud_hopwa",758463
"DE","New Castle County",10003,558306,"cdbg_entitlement",9231216
"DE","New Castle County",10003,558306,"coc",7900472
"DE","New Castle County",10003,558306,"elderly",3991470
"DE","New Castle County",10003,558306,"hcv",77064451
"DE","New Castle County",10003,558306,"home",3669063
"DE","New Castle County",10003,558306,"hud_disability",3023560
"DE","New Castle County",10003,558306,"hud_esg",804414
"DE","New Castle County",10003,558306,"hud_hopwa",2599692
"DE","Sussex County",10005,230249,"elderly",522882
"DE","Sussex County",10005,230249,"hud_disability",307625
"FL","Alachua County",12001,268105,"cdbg_entitlement",2662988
"FL","Alachua County",12001,268105,"coc",845837
"FL","Alachua County",12001,268105,"hcv",37780449
"FL","Alachua County",12001,268105,"home",1237021
"FL","Alachua County",12001,268105,"hud_disability",93830
"FL","Baker County",12003,28679,"hcv",1558386
"FL","Bay County",12005,180076,"cdbg_entitlement",817676
"FL","Bay County",12005,180076,"coc",45615
"FL","Bay County",12005,180076,"hcv",18784108
"FL","Bradford County",12007,27723,"coc",209010
"FL","Brevard County",12009,594001,"cdbg_entitlement",6347883
"FL","Brevard County",12009,594001,"coc",1637062
"FL","Brevard County",12009,594001,"elderly",1236773
"FL","Brevard County",12009,594001,"hcv",59769661
"FL","Brevard County",12009,594001,"home",2597769
"FL","Broward County",12011,1942273,"cdbg_entitlement",28296418
"FL","Broward County",12011,1942273,"coc",25204662
"FL","Broward County",12011,1942273,"elderly",8745042
"FL","Broward County",12011,1942273,"hcv",3.55e+08
"FL","Broward County",12011,1942273,"home",12782988
"FL","Broward County",12011,1942273,"hud_disability",275338
"FL","Broward County",12011,1942273,"hud_esg",490944
"FL","Broward County",12011,1942273,"hud_hopwa",11582329
"FL","Calhoun County",12013,14324,"coc",14850
"FL","Charlotte County",12015,185926,"coc",1249228
"FL","Charlotte County",12015,185926,"elderly",928667
"FL","Charlotte County",12015,185926,"hcv",5884322
"FL","Charlotte County",12015,185926,"hud_disability",200833
"FL","Citrus County",12017,147938,"coc",203778
"FL","Citrus County",12017,147938,"hcv",3393289
"FL","Citrus County",12017,147938,"hud_disability",2327
"FL","Clay County",12019,215294,"cdbg_entitlement",2060692
"FL","Clay County",12019,215294,"coc",2420428
"FL","Collier County",12021,379345,"cdbg_entitlement",5207995
"FL","Collier County",12021,379345,"coc",1319235
"FL","Collier County",12021,379345,"elderly",520000
"FL","Collier County",12021,379345,"hcv",11026353
"FL","Collier County",12021,379345,"home",1687267
"FL","Collier County",12021,379345,"hud_disability",288671
"FL","Collier County",12021,379345,"hud_esg",433016
"FL","Columbia County",12023,70898,"coc",302828
"FL","DeSoto County",12027,37371,"coc",49770
"FL","Duval County",12031,948651,"cdbg_entitlement",13141867
"FL","Duval County",12031,948651,"coc",7260406
"FL","Duval County",12031,948651,"elderly",1866641
"FL","Duval County",12031,948651,"hcv",1.51e+08
"FL","Duval County",12031,948651,"home",7299424
"FL","Duval County",12031,948651,"hud_disability",822767
"FL","Duval County",12031,948651,"hud_esg",1143098
"FL","Duval County",12031,948651,"hud_hopwa",6587080
"FL","Escambia County",12033,316691,"cdbg_entitlement",4676976
"FL","Escambia County",12033,316691,"coc",1201533
"FL","Escambia County",12033,316691,"elderly",795089
"FL","Escambia County",12033,316691,"hcv",35595077
"FL","Escambia County",12033,316691,"home",2763054
"FL","Escambia County",12033,316691,"hud_disability",209079
"FL","Flagler County",12035,112854,"cdbg_entitlement",960883
"FL","Flagler County",12035,112854,"coc",1261580
